stop_id,stop_name,stop_desc,route_id
1136,Wilmot Gardens,Westbound Mowry RD @ Nearside Gale Lemerand DR,121
524,Quail Ridge Neighborhood,Eastbound NW 23rd AVE @ Nearside NW 71st ST,76
172,Oaks Mall SW 62nd Blvd,Southbound NW 62nd ST @ Farside NW 1st PL,76
1402,Westbound SW 87th Dr @ SW 91st St,Westbound SW 87th DR @ Nearside SW 91st ST,76
516,Quail Ridge Neighborhood,Westbound NW 23rd AVE @ Nearside NW 71st ST,76
175,Oaks Mall SW 62nd Blvd,Northbound NW 62nd ST @ Nearside Newberry RD,76
1407,Eastbound SW 24th AVE @ SW 76th ST,Eastbound SW 24th AVE @ Farside SW 76th ST,76
1235,NE Walmart Supercenter,Westbound NE 12th AVE @ Nearside Waldo RD,3
346,Westbound E University Avenue @ SE 21st Street,Westbound E University AVE @ Nearside SE 21st ST,3
92,Lincoln Estates,Northbound SE 19th TER @ Nearside SE 8th AVE,3
1553,Health Department,Southbound SE 24th ST @ Farside SE 2nd AVE,3
1585,NW 6th St @ NW 3rd Ave,Northbound NW 6th St @ NW 3rd Ave,6
220,Medical Marihuana Treatment Center,Northbound NW 6th ST @ Nearside NW 16th AVE,6
402,ABC Liquor Store @ NW 34th Street,Southbound NW 34th ST @ Nearside NW 58th AVE,6
239,Publix @ NW 39th Avenue,Southbound NW 13th ST @ Farside NW 39th AVE,6
313,Lana's Place,Eastbound SE 21st AVE @ Nearside SE 28 DR,7
300,Fast Eddie's Restaurant,Northbound SE 15th ST @ Nearside SE 1st AVE,7
350,Fast Eddie's Restaurant,Southbound SE 15th ST @ Farside SE 2nd AVE,7
343,Dollar General,Westbound Hawthorne RD @ Nearside SE 24th ST,7
465,Campus Edge Condominiums,Northbound SW 23rd DR @ Nearside Hull RD,9
508,NW 23rd Ave NW 43rd St,Westbound NW 16th BLVD @ Nearside NW 43rd ST,10
140,Alachua County Office of the State Attorney,Westbound W University AVE @ Nearside NW 2nd ST,10
365,Mother Earth Market,Northbound NW 13th ST @ Farside NW 5th AVE,10
525,Hickory Woods Neighborhood,Eastbound NW 23rd AVE @ Farside NW 68th TER,10
545,Colony Park Apartments,Eastbound NW 16th AVE @ Nearside NW 18th ST,10
1239,Caroline Manor Affordable Housing,Westbound E University AVE @ Nearside NE 25th ST,11
619,Bartley Temple United Methodist Church,Northbound NE 19th ST @ Farside NE 8th AVE,11
561,Eastbound NE 8th Avenue @ NE 11th Street,Eastbound NE 8th AVE @ Farside NE 11th ST,11
103,Northbound SE 24th Street @ E University Avenue,Northbound SE 24th ST @ Nearside E University AVE,11
738,Palms at Brook Valley Apartments,Eastbound NW 39th AVE @ Farside NW 12th ST,15
736,Wesley United Methodist Church,Westbound NW 23rd AVE @ Nearside NW 10th ST,15
292,The Cotton Club,Eastbound SE 7th AVE @ Nearside SE 9th ST,16
849,Hume Hall,Eastbound Museum RD @ Nearside Gale Lemerand DR,21
802,Lakeside Apartments,Westbound Radio RD @ Farside Museum RD,21
808,Hilton University of Florida Conference Center,Southbound SW 34th ST @ Nearside SW 19th AVE,21
1274,Krystal @ Newberry Road,Westbound Newberry RD @ Farside NW 76th ST,23
863,Northbound NE 9th Street @ NE 10th Place,Northbound NE 9th ST @ Nearside NE 10th PL,24
851,Eastbound SE 4th Avenue @ SE 8th Street,Eastbound SE 4th AVE @ Nearside SE 8th ST,24
904,Southbound NE 9th Street @ Ne 10th Place,Southbound NE 9th ST @ Nearside NE 10th PL,24
561,Eastbound NE 8th Avenue @ NE 11th Street,Eastbound NE 8th AVE @ Farside NE 11th ST,24
1339,Merita Bread Box,Southbound Waldo RD @ Nearside NE 31st AVE,25
1338,Sonny's Barbecue @ Waldo Road,Southbound Waldo RD @ Farside NE 27th AVE,25
1254,Gator Corner Dining Facility @ Gale Lemerand,Northbound Gale Lemerand DR @ Nearside Stadium RD,25
1164,Merita Bread Box,Northbound Waldo RD @ Farside NE 31st AVE,25
870,Tacachale Center,Northbound Waldo RD @ Farside NE 16th AVE,25
1206,Arlington Square Apartments,Northbound SE 3rd ST @ Nearside SE 2nd PL,25
719,Village Green Apartments,Northbound NE 15th ST @ Farside NE 31st AVE,26
850,GRU Administration Building,Eastbound SE 4th AVE @ Farside SE 4th ST,26
718,Northbound NE 15th Street @ NE 31st Avenue,Northbound NE 15th ST @ Farside NE 31st AVE,26
1585,NW 6th St @ NW 3rd Ave,Northbound NW 6th St @ NW 3rd Ave,27
869,Fair View Apartments,Eastbound NE 16th AVE @ Nearside NE 16th TER,27
1450,Northside Shopping Center West,Northbound NE 1 BLVD @ Farside NW 23 AVE,27
900,Auto Audio,Westbound NE 16th AVE @ Nearside NE 12th ST,27
811,Pinnacle Point Apartments,Westbound SW 20th AVE @ Farside SW 38th ST,28
952,Gainesville Place Apartments,Northbound Gainesville Place Apartments @ Farside*,34
451,Lexington Crossing Apartments,Northbound SW 27th ST @ Farside SW 38th PL,34
959,Family Housing @ SW 34th Street,Northbound SW 34th ST @ Nearside Radio RD,34
958,34th Street Plaza,Northbound SW 34th ST @ Nearside SW 20th AVE,36
467,Cancer and Genetics Research,Eastbound Mowry RD @ Nearside Gale Lemerand DR,36
943,Kelly's Kwik Stop,Southbound SW 34th ST @ Farside SW 24th AVE,36
635,Gateway at Gainesville Apartments,Southbound SW 37th BLVD @ Farside SW 38th ST,37
1304,Regions Bank @ Archer Road,Northbound SW 39th BLVD @ Nearside Archer RD,37
485,Southwood Apartments,Southbound SW 23rd TER @ Farside SW 34 PL,37
1513,Westside Recreation Center,Northbound NW 34th St. @ Farside NW 8th Ave,40
1003,The Arc,Northbound NW 83rd ST @ Farside North RD,43
1022,Southbound NW 43rd Street @ NW 15th Place,Southbound NW 43rd ST @ Nearside NW 15th PL,43
6,720 SW 2nd Ave,Westbound SW 2nd AVE @ Nearside SW 8th ST,46
1038,A Child's Place,Westbound Archer RD @ Nearside SW 63rd BLVD,75
1071,Woodlands Neighborhood,Northbound SW 75th ST @ Nearside SW 10th PL,75
1085,The Gardens Apartments,Northbound SW 75th ST @ Nearside W University AVE,75
1594,AT&T Store @ NW 4th Place,NW 4th Pl Nearside NW 62nd Street,75
1101,Tower Plaza,Southbound NW 75th ST @ Farside Newberry RD,75
1122,Westgate Manor Park,Eastbound Archer RD @ Farside SW 51st LN,75
1549,Hilton Garden Inn,Westbound SW 33rd PL @ Nearside SW 42nd ST,75
1547,Sam's Club,Westbound SW 33rd PL @ Farside SW 37th Blvd,75
1112,Vet Mem PK,Southbound SW 75th ST @ Farside SW 42nd AVE,75
1104,The Gardens Apartments,Southbound SW 75th ST @ Nearside SW 1st PL,75
845,Lakeside,Eastbound Radio RD @ Nearside Museum RD,119
966,Weimer Hall,Eastbound Stadium RD @ Farside Gale Lemerand DR,119
196,Pressly Stadium,Eastbound SW 2nd AVE @ Farside Woodlawn DR,119
1475,President's Park,Westbound SW 2nd Ave @ Nearside SW 23rd St,119
803,UF Counseling and Wellness Center,Westbound Radio RD @ Nearside Bledsoe DR,119
464,Mt Vernon Apartments @ SW 23rd Drive,Northbound SW 23rd DR @ Farside Archer RD,122
847,Corry Village,Northbound Museum RD @ Nearside Village DR,125
1135,Shands Visitor Parking,Westbound Mowry RD @ Farside Center DR,125
1192,Turlington Hall,Southbound Newell DR @ Farside Union RD,125
797,Hume Hall,Westbound Museum RD @ Farside Gale Lemerand DR,126
361,Norman Hall,Northbound SW 13th ST @ Nearside SW 5th AVE,126
1180,Southwest Recreation Center,Westbound Hull RD @ Nearside Bledsoe DR,126
926,Leigh Hall,Northbound Buckman DR @ Nearside W University AVE,126
560,Northbound NE 9th Street @ NE 8th Avenue,Northbound NE 9th ST @ Nearside NE 8th AVE,711
323,Chevron Food Mart @ SE 43rd Street,Northbound SE 43rd ST @ Farside Hawthorne RD,711
570,Eastbound NE 8th Avenue @ NE 22nd Street,Eastbound NE 8th AVE @ Nearside NE 22nd ST,711
602,Pine Meadows Apartments,Westbound E University AVE @ Nearside NE 26th TER,711
1177,Fifield Hall,Westbound Hull RD @ Farside Mowry RD,121
966,Weimer Hall,Eastbound Stadium RD @ Farside Gale Lemerand DR,121
526,Eastbound NW 23rd Avenue @ NW 63rd Terrace,Eastbound NW 23rd AVE @ Nearside NW 63rd TER,76
824,Hampton Oaks Apartments,Southbound SW 62nd BLVD @ Farside NW 1st PL,76
1067,Carriage House Lane,Westbound SW 24th AVE @ Nearside SW 73rd TER,76
1398,Westbound SW 24th AVE @ SW 75th ST,Westbound SW 24th AVE @ Farside SW 75th ST,76
292,The Cotton Club,Eastbound SE 7th AVE @ Nearside SE 9th ST,3
345,Harper's Pointe,Westbound E University AVE @Nearside 22nd ST,3
254,Big Lot on NW 13th Street,Northbound NW 13th ST @ Farside NW 23rd AVE,6
1168,Northwood Oaks Neighborhood,Northbound NW 34th ST @ Farside NW 54th AVE,6
275,NW 6th St NW 23rd Ave,Southbound NW 6th ST @ Farside NW 21st AVE,6
295,Williams Elementary School,Eastbound SE 7th AVE @ Farside SE 12th TER,7
315,Eastbound SE 21st Avenue @ SE 32nd Terrace,Eastbound SE 21st AVE @ Nearside SE 32 TER,7
116,Waldo Rd @ SE 7th Avenue,Westbound SE 7th AVE @ Farside SE 11th ST,7
333,Southbound Se 35th Street @ SE 18th Avenue,Southbound SE 35th ST @ Farside SE 18th AVE,7
291,Eastbound SE 7th Avenue @ SE 8th Street,Eastbound SE 7th AVE @ Nearside SE 8th ST,7
423,Palmetto Woods Neighborhood,Eastbound NW 39th AVE @ Farside NW 22nd DR,8
139,City Hall,Westbound E University AVE @ Nearside NE 1st ST,10
543,Forest Ridge Neighborhood,Eastbound NW 16th AVE @ Nearside NW 22nd ST,10
585,Eastbound SE 25th Terrace @ E University Avenue,Eastbound E University AVE @ Farside SE 25th TER,11
575,Eastbound NE 12th Avenue @ NE 24th Terrace,Eastbound NE 12th AVE @ Farside NE 24th TER,11
722,Eden Park at Ironwood,Westbound NE 39th AVE @ Farside NE 14th ST,15
291,Eastbound SE 7th Avenue @ SE 8th Street,Eastbound SE 7th AVE @ Nearside SE 8th ST,16
293,Mt Moriah Baptist Church,Eastbound SE 7th AVE @ Nearside SE 10th TER,16
1192,Turlington Hall,Southbound Newell DR @ Farside Union RD,21
800,Corry Village,Southbound Museum RD @ Farside Village DR,21
853,Northbound SE 11th Street @ SE 2nd Avenue,Northbound SE 11th ST @ Nearside SE 2nd AVE,24
1442,North Point @ Ironwood,Northbound NE 15th ST @ Nearside NE 47th PL,24
855,Walgreens @ NE 3rd Avenue,Northbound Waldo RD @ Nearside NE 3rd AVE,25
897,Crab House,Southbound Waldo RD @ Farside Ne 18th PL,25
1193,Rawlings Hall,Southbound Newell DR @ Nearside McCarty DR,25
3,Westbound SW 2nd Avenue @ SW 2nd Street,Westbound SW 2nd AVE @ Nearside SW 2nd ST,25
752,NE 15th Street @ NE 26th Avenue,Southbound NE 15th ST @ Nearside NE 26th AVE,26
1502,Northbound Metcalfe Elementary School,Northbound NE 15th ST @ Nearside NE 18th AVE,26
1315,Super Wal-Mart @ Waldo Road,Northbound Waldo RD @ Farside NE 12th AVE,26
855,Walgreens @ NE 3rd Avenue,Northbound Waldo RD @ Nearside NE 3rd AVE,26
847,Corry Village,Northbound Museum RD @ Nearside Village DR,28
196,Pressly Stadium,Eastbound SW 2nd AVE @ Farside Woodlawn DR,28
946,Victoria Station Apartments,Eastbound SW 35th PL @ Farside SW 32nd TER,34
31,Regal  Cinema 14 @ Butler Plaza,Northbound Windmeadows BLVD @ Farside SW 35th BLVD,36
469,Commuter Lot Parking Garage @ Gale Lemerand,Northbound Gale Lemerand DR @ Farside Mowry RD,36
1176,Fifield Hall,Eastbound Hull RD @ Nearside Mowry RD,36
1492,Butler Plaza,Westbound Windmeadows Blvd @ Nearside SW 62nd Blvd,36
1180,Southwest Recreation Center,Westbound Hull RD @ Nearside Bledsoe DR,36
1177,Fifield Hall,Westbound Hull RD @ Farside Mowry RD,36
1309,Williston Plaza,Westbound SW 48th LN @ Nearside SW 34th ST,36
1520,Southbound NW 34th St. @ NW 21st Pl,Southbound NW 34th St. @ Nearside NW 21st Pl,40
1539,Possum Creek Park,Northbound NW 41st Ter @ Nearside NW 53rd Ave,40
984,Millhopper Plaza,Northbound NW 43rd ST @ Nearside NW 16th BLVD,43
7,Innovation Square West,Westbound SW 2nd AVE @ Nearside SW 10th ST,46
52,Eastbound SW 2nd Avenue @ SW 10th Street,Eastbound SW 2nd AVE @ Nearside SW 10th ST,46
1048,Kanapaha Park,Northbound SW 75th ST @ Nearside SW 36th AVE,75
1124,Dogwood Dog Park,Eastbound Archer RD @ Nearside SW 52nd TER,75
1123,Broken Arrow Bluff Community,Eastbound Archer RD @ Nearside SW 56th TER,75
1110,Tower Road Library,Southbound SW 75th ST @ Farside SW 26th AVE,75
801,UF Bat Houses,Southbound Museum RD @ Nearside Radio RD,119
802,Lakeside Apartments,Westbound Radio RD @ Farside Museum RD,119
1176,Fifield Hall,Eastbound Hull RD @ Nearside Mowry RD,122
1444,Alight Gainesville Apts,Soundbound NW 12th ST @ Nearside NW 7th AVE,122
438,The Gate Food Store @ NW 13th Street,Southbound NW 13th ST @ Nearside NW 5th AVE,122
1153,Tolbert Residence Hall,Southbound Gale Lemerand DR @ Farside Stadium RD,122
20,Mt Vernon Apartments,Westbound Archer RD @ Nearside SW 23rd DR,122
1413,College Park @ NW 17th ST,Southbound NW 17th ST @ Nearside NW 3rd AVE,122
847,Corry Village,Northbound Museum RD @ Nearside Village DR,126
324,Eastside High School,Northbound SE 43rd ST @ Farside SE 13th AVE,711
624,Sunny Food Mart,Westbound NE 8th AVE @ Farside NE 12th ST,711
1003,The Arc,Northbound NW 83rd ST @ Farside North RD,800
467,Cancer and Genetics Research,Eastbound Mowry RD @ Nearside Gale Lemerand DR,121
1481,Cancer/Genetics Research Complex,Eastbound Mowry Rd @ Farside SW 23 Dr,121
1135,Shands Visitor Parking,Westbound Mowry RD @ Farside Center DR,150
16,UF Health,Southbound Center DR @ Nearside Mowry RD,150
1501,NE 15th St @ NE 8th Ave,Northbound NE 15th St @ Nearside NE 8th Ave,2
1464,NE 18th St,Northbound NE 18th ST @ Farside NE 5th Ave,3
293,Mt Moriah Baptist Church,Eastbound SE 7th AVE @ Nearside SE 10th TER,3
108,SE 24th Street at Hawthorne Road,Southbound SE 24th ST @ Nearside Hawthorne RD,3
1479,Sorrento New Home Community,Westbound NW 53rd AVE @ Nearside NW 55th AVE,6
261,Sunshine Inn,Northbound NW 13th ST @ Nearside NW 42nd AVE,6
1170,Pine Ridge Apartments,Northbound NW 34th ST @ Nearside NW 23rd TER,6
108,SE 24th Street at Hawthorne Road,Southbound SE 24th ST @ Nearside Hawthorne RD,7
331,Eastside Food Store,Southbound SE 35th ST @ Farside Hawthorne RD,7
358,The Cotton Club,Westbound SE 7th AVE @ Nearside SE 9th ST,7
367,Xerographic Copy Center,Northbound NW 13th ST @ Nearside NW 10th AVE,10
546,NW 16th Ave NW 13th St,Eastbound NW 16th AVE @ Nearside NW 13th ST,10
592,Lake Forest Trails Neighborhood,Southbound SE 43rd ST @ Nearside SE 6th AVE,11
576,Southbound NE 25th Street @ NE 11th Place,Southbound NE 25th ST @ Farside NE 11th PL,11
553,Downtown Library,Northbound SE 3rd ST @ Nearside E University AVE,11
791,Oakbrook Walk Condominiums @ SW 16th Avenue,Westbound SW 16th AVE @ Nearside SW 13th ST,17
789,Sun Bay Apartments,Westbound SW 16th AVE @ Farside SW 6th ST,17
838,34th St Plaza,Eastbound SW 20th AVE @ Nearside SW 34th ST,21
798,Sigma Alpha Epsilon,Westbound Museum RD @ Nearside Woodlawn DR,21
797,Hume Hall,Westbound Museum RD @ Farside Gale Lemerand DR,21
1441,Lewis Place @ Ironwood Apartments,Northbound NE 15th ST @ Farside NE 13th AVE,24
864,Northbound NE 9th Street @ NE 14th Avenue,Northbound NE 9th ST @ Farside NE 14th AVE,24
716,NE 28th Avenue @ NE 15th Street,Northbound NE 15th ST @ Nearside NE 28th AVE,24
899,Michelle Garden Apartments,Westbound NE 16th AVE @ Nearside NE 15th ST,24
752,NE 15th Street @ NE 26th Avenue,Southbound NE 15th ST @ Nearside NE 26th AVE,24
902,Department of Children and Families,Westbound NE 16th AVE @ Nearside NE 9th ST,24
920,GRU Administration Building,Westbound SE 4th AVE @ Nearside SE 4th ST,24
857,Episcopal Children's Services Northbound,Northbound Waldo RD @ Nearside NE 8th AVE,25
909,Episcopal Children's Services,Southbound Waldo RD @ Farside NE 8th AVE,25
1253,Graham Hall,Northbound Gale Lemerand DR @ Farside Museum RD,25
704,Kangaroo @ N Main St,Northbound N Main ST @ Nearside NE 16th AVE,27
902,Department of Children and Families,Westbound NE 16th AVE @ Nearside NE 9th ST,27
1449,Gator City Motors SB N Main St,Southbound Main ST @ Nearside NW 16th AVE,27
959,Family Housing @ SW 34th Street,Northbound SW 34th ST @ Nearside Radio RD,28
846,Lakeside Residential Complex,Eastbound Radio RD @ Nearside Museum RD,28
1559,Clark Butler BLVD @ Plaza southbound,Southbound Clark Butler BLVD @ Nearside Plaza BLVD,28
1272,Eastbound SW 24th Avenue @ SW 43rd Street,Southbound SW 43rd St @ Nearside SW 24th AVE,28
1253,Graham Hall,Northbound Gale Lemerand DR @ Farside Museum RD,36
1482,Lake Alice Conservation Area,Westbound Mowry Rd @ Nearside SW 23 Dr,36
1155,Spanish Trace Apartments,Westbound Windmeadows BLVD @ Farside SW 34th ST,36
1532,Southbound NW 43rd St. @ NW 46th Ave,Southbound NW 43rd St. @ Nearside NW 46th Ave,40
925,The HUB,Eastbound Stadium RD @ Nearside Buckman DR,40
1529,Pinewood Terrace Community,Northbound NW 43rd St. @ Nearside NW 44th Ave,40
187,Florida Citizens Bank,Eastbound Newberry RD @ Nearside NW 39th RD,43
1023,Suburban Heights Neighborhood,Southbound NW 43rd ST @ Nearside NW 13th AVE,43
156,Women Center,Westbound W University AVE @ Nearside NW 28th ST,43
147,Target Copy @ W University Avenue,Westbound W University AVE @ Nearside SW 14th ST,43
1323,College Manor Apartments,Westbound SW 2nd AVE @ Nearside SW 13th ST,46
847,Corry Village,Northbound Museum RD @ Nearside Village DR,118
479,Campus Edge Condominiums,Southbound SW 23rd DR @ Farside Hull RD,122
1477,Kangaroo Station,Eastbound NW 39th Ave @ Nearside NW 92nd Ct,800
827,Lakewood Villas Apartments,Southbound SW 62nd BLVD @ Farside SW 52nd St,76
512,Northwest Baptist Church,Westbound NW 23rd AVE @ Nearside NW 55th ST,76
97,Veteran's Honor Center,Eastbound SE 3rd AVE @ Nearside SE 17th ST,2
85,Lincoln Estate Neighborhood,Eastbound SE 12th AVE @ Farside SE 15th ST,2
1468,N Main Post Office,Westbound NW 14th Ave @ Farside Main Street,3
291,Eastbound SE 7th Avenue @ SE 8th Street,Eastbound SE 7th AVE @ Nearside SE 8th ST,3
101,SE 24th Street - Dollar General Store,Northbound SE 24th ST @ Farside Hawthorne RD,3
1364,Southbound SE 19th TER @ SE 12th AVE,Southbound SE 19th TER @ Nearside SE 12th AVE,3
323,Chevron Food Mart @ SE 43rd Street,Northbound SE 43rd ST @ Farside Hawthorne RD,7
330,Westbound Hawthorne Road @ SE 39th Street,Westbound Hawthorne RD @ Nearside SE 39th TER,7
250,Gainesville High School Tennis Courts,Westbound NW 16th AVE @ Nearside NW 16th TER,10
359,Westbound SE 7th Avenue @ SE 8th Street,Westbound SE 7th AVE @ Farside SE 8th ST,16
1287,Paddock Club Apartments,Southbound Fort Clarke BLVD @ Nearside NW 8th AVE,23
1285,Southbound Fort Clarke Boulevard @ Eagle Point,Southbound Fort Clarke BLVD @ Nearside NW 17th PL,23
1,Rosa Parks RTS Downtown Station,Northbound SE 3rd ST @ Nearside SE 3rd ST,24
915,Triangle Club,Westbound SE 4th AVE @ Farside SE 11th ST,24
55,Second Avenue Center Apartments,Eastbound SW 2nd AVE @ Farside SW 6th ST,25
1368,Westbound SE 2nd AVE @ SE 10th ST,Westbound SE 2nd AVE @ Nearside SE 10th Street,25
869,Fair View Apartments,Eastbound NE 16th AVE @ Nearside NE 16th TER,26
1361,Gainesville Rock Gym,Northbound S Main ST @ Farside SW Depot Ave,27
865,Department of Children and Families,Eastbound NE 16th AVE @ Farside NE 9th ST,27
56,Eastbound SW 2nd Ave @ SW 2nd St,Eastbound SW 2nd AVE @ Nearside SW 2nd ST,27
898,Rose Food Store,Westbound NE 16th AVE @ Nearside NE 16th WAY,27
927,Ben Hill Griffin Stadium North End Zone,Southbound Gale Lemerand DR @ Farside W Universit*,28
839,Florida Department Of Agriculture,Northbound SW 34th ST @ Farside SW 20th AVE,28
1133,Fraternity Row at West Fraternity Drive,Westbound Fraternity Row @ Nearside W Fraternity *,28
935,Westbound SW 2nd Avenue @ SW 30th Street,Westbound SW 2nd AVE @ Nearside SW 30th ST,34
974,Dollar General,Northbound SW 34th ST @ Farside SW 42 PL,36
478,IFAS Lab,Westbound Mowry RD @ Farside Hull RD,36
1135,Shands Visitor Parking,Westbound Mowry RD @ Farside Center DR,36
1391,Metrocorp Center,Eastbound NW 39th AVE @ Nearside NW 40th TER,40
191,Westgate Plaza,Eastbound SW 2nd AVE @ Farside SW 34th ST,40
1515,Northbound Westwood Middle School,Northbound NW 34th St. @ Nearside NW 15th Ave,40
1537,Walgreens on NW 43rd Street,Northbound NW 43rd St. @ Nearside NW 52nd Pl,40
197,Ben Hill Griffin Stadium,Eastbound W University AVE @ Farside Gale Lemeran*,43
1206,Arlington Square Apartments,Northbound SE 3rd ST @ Nearside SE 2nd PL,46
361,Norman Hall,Northbound SW 13th ST @ Nearside SW 5th AVE,46
360,Norman Field,Northbound SW 13th ST @ Farside SW 8th AVE,46
1414,Northbound NW 17th ST @ NW 5th AVE,Northbound NW 17th ST @ Farside NW 5th AVE,122
1141,Wilmot Gardens,Eastbound Mowry RD @ Farside Gale Lemerand DR,122
599,Morningside Nature Center,Westbound E University AVE @ Nearside SE 38th ST,711
829,The District Apartments,Southbound SW 62nd BLVD @ Nearside SW 20th AVE,76
520,Santa Fe,Westbound Santa Fe College @ Farside Santa Fe Col*,76
514,Westbound NW 23rd Avenue @ NW 63rd Terrace,Westbound NW 23rd AVE @ Farside NW 63rd TER,76
67,Eastbound SE 22nd Avenue @ SE 13th Street,Eastbound SE 22nd AVE @ Nearside SE 13th ST,2
347,SE 18th St @ E University Avenue,Westbound E University AVE @ Nearside SE 18th ST,3
89,Lincoln Estate Neighborhood,Eastbound SE 12th AVE @ Nearside SE 19th TER,3
1462,NE 18 ST @ NE 3 AVE,Northbound NE 18 ST @ Nearside NE 3 AVE,3
1543,NW 2nd St @ NW 16th Ave Northbound,Northbound NW 2nd St @ Nearside NW 16th Ave,3
303,Alachua County School Board Administration Annex,Eastbound E University AVE @ Farside SE 18th ST,3
216,Gainesville Police Department,Northbound NW 6th ST @ Nearside NW 8th AVE,6
339,Northbound SE 27th Street @ SE 15th Avenue,Northbound SE 27th ST @ Nearside SE 15th AVE,7
332,Southbound SE 35th Street @ SE 16th Avenue,Southbound SE 35th ST @ Nearside SE 16th AVE,7
337,Lana's Place,Westbound SE 21st AVE @ Nearside SE 27th ST,7
581,Southbound NE 25th Street @ NE 3rd Place,Southbound NE 25th ST @ Nearside NE 3rd PL,11
1254,Gator Corner Dining Facility @ Gale Lemerand,Northbound Gale Lemerand DR @ Nearside Stadium RD,21
869,Fair View Apartments,Eastbound NE 16th AVE @ Nearside NE 16th TER,24
887,BP Gas Station @ Waldo Road,Southbound Waldo RD @ Nearside NE 53rd AVE,24
873,BP Gas Station @ NE 23rd Avenue,Westbound NE 23rd AVE @ Farside Waldo RD,24
563,Jones Edmunds,Eastbound NE 8th AVE @ Farside NE 13th ST,24
1,Rosa Parks RTS Downtown Station,Northbound SE 3rd ST @ Nearside SE 3rd ST,25
868,Michelle Garden Apartments,Eastbound NE 16th AVE @ Nearside NE 15th ST,27
1214,Corry Village,Northbound Village DR @ Nearside W Fraternity Row,28
832,Liv Apartments,Eastbound SW 20th AVE @ Farside SW 42nd DR,28
192,UF Golf Course,Eastbound SW 2nd AVE @ Farside SW 30th ST,40
1475,President's Park,Westbound SW 2nd Ave @ Nearside SW 23rd St,40
16,UF Health,Southbound Center DR @ Nearside Mowry RD,46
846,Lakeside Residential Complex,Eastbound Radio RD @ Nearside Museum RD,119
1326,UF Counseling and Wellness Center,Eastbound Radio RD @ Farside Bledsoe DR,119
1358,SW 16th Avenue Building A,Eastbound SW 16th AVE @ Nearside SW  16th ST,122
1294,Southbound SW 10th ST at SW 4th Ave (Deco 39),Southbound SW 10th ST @ Nearside SW 4th AVE,126
902,Department of Children and Families,Westbound NE 16th AVE @ Nearside NE 9th ST,3
127,Lincoln Estates Neighborhood,Westbound SE 12th AVE @ Nearside SE 15th ST,3
869,Fair View Apartments,Eastbound NE 16th AVE @ Nearside NE 16th TER,3
131,Westbound SE 22nd Avenue @ SE 13th Street,Westbound SE 22nd AVE @ Nearside SE 13th ST,3
128,Southbound SE 15th Street @ SE 14th Avenue,Southbound SE 15th ST @ Nearside SE 14th AVE,3
1234,NE Walmart Supercenter,Eastbound NE 12th AVE @ Farside Waldo RD,3
317,Northbound SE 35th Street @ SE 20th Avenue,Northbound SE 35th ST @ Nearside SE 18th AVE,7
293,Mt Moriah Baptist Church,Eastbound SE 7th AVE @ Nearside SE 10th TER,7
595,Lake Forest Trails Neighborhood,Northbound SE 43rd ST @ Farside SE 6th AVE,11
579,Southbound NE 25th Street @ NE 6th Avenue,Southbound NE 25th ST @ Nearside NE 6th AVE,11
586,Pine Meadows Apartments,Eastbound E University AVE @ Farside SE 26th TER,11
895,BP Gas Station @ NE 23rd Avenue,Eastbound NE 23rd AVE @ Nearside Waldo RD,24
897,Crab House,Southbound Waldo RD @ Farside Ne 18th PL,24
216,Gainesville Police Department,Northbound NW 6th ST @ Nearside NW 8th AVE,27
1174,Lacrosse Field,Eastbound Hull RD @ Nearside Natural Area DR,36
1179,Pressly Softball Stadium,Westbound Hull RD @ Farside Natural Area DR,36
635,Gateway at Gainesville Apartments,Southbound SW 37th BLVD @ Farside SW 38th ST,36
1510,Southbound Loblolly Woods South Entrance,Southbound NW 34th St @ Nearside NW 5th Ave,40
1387,Sable Chase Neighborhood,Westbound NW 39th AVE @ Nearside NW 35th ST,40
932,UF Law School,Westbound SW 2nd AVE @ Nearside SW 26th ST,40
85,Lincoln Estate Neighborhood,Eastbound SE 12th AVE @ Farside SE 15th ST,3
900,Auto Audio,Westbound NE 16th AVE @ Nearside NE 12th ST,3
865,Department of Children and Families,Eastbound NE 16th AVE @ Farside NE 9th ST,3
1169,Northwood Pines Neighborhood,Northbound NW 34th ST @ Nearside NW 25th TER,6
612,Westbound NE 12th Avenue @ NE 24th Terrace,Westbound NE 12th AVE @ Nearside NE 24th TER,11
557,Northbound NE 9th Street @ NE 3rd Avenue,Northbound NE 9th ST @ Farside NE 3rd AVE,11
886,Job Corps,Westbound NE 54th PL @ Nearside NE 54th AVE,24
715,Smokey Bear Park,Northbound NE 15th ST @ Farside NE 23rd AVE,24
3,Westbound SW 2nd Avenue @ SW 2nd Street,Westbound SW 2nd AVE @ Nearside SW 2nd ST,27
477,Cancer & Genetics Research Center,Westbound Mowry RD @ Farside Gale Lemerand DR,36
1528,Southbound NW 43rd St. @ NW 41st Pl,Southbound NW 43rd St. @ Farside NW 41st Pl,40
1152,Florida Gym,Westbound Stadium RD @ Nearside Gale Lemerand DR,122
468,Parking & Transportation Services,Northbound Gale Lemerand DR @ Farside Mowry RD,126
1394,Southbound NW 55th ST @ NW 14th AVE,Southbound NW 55th ST @ Farside NW 14th AVE,76
1,Rosa Parks RTS Downtown Station,Northbound SE 3rd ST @ Nearside SE 3rd ST,3
