"trip_id","stop_id"
"7523801","1493"
"7523801","1580"
"7523801","1578"
"7523801","1579"
"7523801","1555"
"7523801","1557"
"7523801","1273"
"7523801","1484"
"7523801","1483"
"7523801","1237"
"7523801","841"
"7523801","1173"
"7523801","1174"
"7523801","1176"
"7523801","466"
"7523801","1481"
"7523801","467"
"7523801","468"
"7523801","469"
"7523801","1253"
"7523801","1254"
"7523801","966"
"7523801","925"
"7523793","1493"
"7523793","1580"
"7523793","1578"
"7523793","1579"
"7523793","1555"
"7523793","1557"
"7523793","1273"
"7523793","1484"
"7523793","1483"
"7523793","1237"
"7523793","841"
"7523793","1173"
"7523793","1174"
"7523793","1176"
"7523793","466"
"7523793","1481"
"7523793","467"
"7523793","468"
"7523793","469"
"7523793","1253"
"7523793","1254"
"7523793","966"
"7523793","925"
"7523802","1493"
"7523802","1580"
"7523802","1578"
"7523802","1579"
"7523802","1555"
"7523802","1557"
"7523802","1273"
"7523802","1484"
"7523802","1483"
"7523802","1237"
"7523802","841"
"7523802","1173"
"7523802","1174"
"7523802","1176"
"7523802","466"
"7523802","1481"
"7523802","467"
"7523802","468"
"7523802","469"
"7523802","1253"
"7523802","1254"
"7523802","966"
"7523802","925"
"5034001","951"
"5034001","449"
"5034001","450"
"5034001","451"
"5034001","453"
"5034001","454"
"5034001","452"
"5034001","952"
"5034001","953"
"5034001","954"
"5034001","955"
"5034001","956"
"5034001","957"
"5034001","958"
"5034001","839"
"5034001","840"
"5034001","959"
"5034001","960"
"5034001","191"
"5034001","192"
"5034001","194"
"5034001","195"
"5034001","196"
"5034001","927"
"5034001","966"
"5034001","925"
"5034002","951"
"5034002","449"
"5034002","450"
"5034002","451"
"5034002","453"
"5034002","454"
"5034002","452"
"5034002","952"
"5034002","953"
"5034002","954"
"5034002","955"
"5034002","956"
"5034002","957"
"5034002","958"
"5034002","839"
"5034002","840"
"5034002","959"
"5034002","960"
"5034002","191"
"5034002","192"
"5034002","194"
"5034002","195"
"5034002","196"
"5034002","927"
"5034002","966"
"5034002","925"
"5034004","951"
"5034004","449"
"5034004","450"
"5034004","451"
"5034004","453"
"5034004","454"
"5034004","452"
"5034004","952"
"5034004","953"
"5034004","954"
"5034004","955"
"5034004","956"
"5034004","957"
"5034004","958"
"5034004","839"
"5034004","840"
"5034004","959"
"5034004","960"
"5034004","191"
"5034004","192"
"5034004","194"
"5034004","195"
"5034004","196"
"5034004","927"
"5034004","966"
"5034004","925"
"5034006","951"
"5034006","449"
"5034006","450"
"5034006","451"
"5034006","453"
"5034006","454"
"5034006","452"
"5034006","952"
"5034006","953"
"5034006","954"
"5034006","955"
"5034006","956"
"5034006","957"
"5034006","958"
"5034006","839"
"5034006","840"
"5034006","959"
"5034006","960"
"5034006","191"
"5034006","192"
"5034006","194"
"5034006","195"
"5034006","196"
"5034006","927"
"5034006","966"
"5034006","925"
"5034008","951"
"5034008","449"
"5034008","450"
"5034008","451"
"5034008","453"
"5034008","454"
"5034008","452"
"5034008","952"
"5034008","953"
"5034008","954"
"5034008","955"
"5034008","956"
"5034008","957"
"5034008","958"
"5034008","839"
"5034008","840"
"5034008","959"
"5034008","960"
"5034008","191"
"5034008","192"
"5034008","194"
"5034008","195"
"5034008","196"
"5034008","927"
"5034008","966"
"5034008","925"
"5034010","951"
"5034010","449"
"5034010","450"
"5034010","451"
"5034010","453"
"5034010","454"
"5034010","452"
"5034010","952"
"5034010","953"
"5034010","954"
"5034010","955"
"5034010","956"
"5034010","957"
"5034010","958"
"5034010","839"
"5034010","840"
"5034010","959"
"5034010","960"
"5034010","191"
"5034010","192"
"5034010","194"
"5034010","195"
"5034010","196"
"5034010","927"
"5034010","966"
"5034010","925"
"5034012","951"
"5034012","449"
"5034012","450"
"5034012","451"
"5034012","453"
"5034012","454"
"5034012","452"
"5034012","952"
"5034012","953"
"5034012","954"
"5034012","955"
"5034012","956"
"5034012","957"
"5034012","958"
"5034012","839"
"5034012","840"
"5034012","959"
"5034012","960"
"5034012","191"
"5034012","192"
"5034012","194"
"5034012","195"
"5034012","196"
"5034012","927"
"5034012","966"
"5034012","925"
"5034014","951"
"5034014","449"
"5034014","450"
"5034014","451"
"5034014","453"
"5034014","454"
"5034014","452"
"5034014","952"
"5034014","953"
"5034014","954"
"5034014","955"
"5034014","956"
"5034014","957"
"5034014","958"
"5034014","839"
"5034014","840"
"5034014","959"
"5034014","960"
"5034014","191"
"5034014","192"
"5034014","194"
"5034014","195"
"5034014","196"
"5034014","927"
"5034014","966"
"5034014","925"
"5034016","951"
"5034016","449"
"5034016","450"
"5034016","451"
"5034016","453"
"5034016","454"
"5034016","452"
"5034016","952"
"5034016","953"
"5034016","954"
"5034016","955"
"5034016","956"
"5034016","957"
"5034016","958"
"5034016","839"
"5034016","840"
"5034016","959"
"5034016","960"
"5034016","191"
"5034016","192"
"5034016","194"
"5034016","195"
"5034016","196"
"5034016","927"
"5034016","966"
"5034016","925"
"5034018","951"
"5034018","449"
"5034018","450"
"5034018","451"
"5034018","453"
"5034018","454"
"5034018","452"
"5034018","952"
"5034018","953"
"5034018","954"
"5034018","955"
"5034018","956"
"5034018","957"
"5034018","958"
"5034018","839"
"5034018","840"
"5034018","959"
"5034018","960"
"5034018","191"
"5034018","192"
"5034018","194"
"5034018","195"
"5034018","196"
"5034018","927"
"5034018","966"
"5034018","925"
"5034020","951"
"5034020","449"
"5034020","450"
"5034020","451"
"5034020","453"
"5034020","454"
"5034020","452"
"5034020","952"
"5034020","953"
"5034020","954"
"5034020","955"
"5034020","956"
"5034020","957"
"5034020","958"
"5034020","839"
"5034020","840"
"5034020","959"
"5034020","960"
"5034020","191"
"5034020","192"
"5034020","194"
"5034020","195"
"5034020","196"
"5034020","927"
"5034020","966"
"5034020","925"
"5034022","951"
"5034022","449"
"5034022","450"
"5034022","451"
"5034022","453"
"5034022","454"
"5034022","452"
"5034022","952"
"5034022","953"
"5034022","954"
"5034022","955"
"5034022","956"
"5034022","957"
"5034022","958"
"5034022","839"
"5034022","840"
"5034022","959"
"5034022","960"
"5034022","191"
"5034022","192"
"5034022","194"
"5034022","195"
"5034022","196"
"5034022","927"
"5034022","966"
"5034022","925"
"5034024","951"
"5034024","449"
"5034024","450"
"5034024","451"
"5034024","453"
"5034024","454"
"5034024","452"
"5034024","952"
"5034024","953"
"5034024","954"
"5034024","955"
"5034024","956"
"5034024","957"
"5034024","958"
"5034024","839"
"5034024","840"
"5034024","959"
"5034024","960"
"5034024","191"
"5034024","192"
"5034024","194"
"5034024","195"
"5034024","196"
"5034024","927"
"5034024","966"
"5034024","925"
"5034026","951"
"5034026","449"
"5034026","450"
"5034026","451"
"5034026","453"
"5034026","454"
"5034026","452"
"5034026","952"
"5034026","953"
"5034026","954"
"5034026","955"
"5034026","956"
"5034026","957"
"5034026","958"
"5034026","839"
"5034026","840"
"5034026","959"
"5034026","960"
"5034026","191"
"5034026","192"
"5034026","194"
"5034026","195"
"5034026","196"
"5034026","927"
"5034026","966"
"5034026","925"
"5034028","951"
"5034028","449"
"5034028","450"
"5034028","451"
"5034028","453"
"5034028","454"
"5034028","452"
"5034028","952"
"5034028","953"
"5034028","954"
"5034028","955"
"5034028","956"
"5034028","957"
"5034028","958"
"5034028","839"
"5034028","840"
"5034028","959"
"5034028","960"
"5034028","191"
"5034028","192"
"5034028","194"
"5034028","195"
"5034028","196"
"5034028","927"
"5034028","966"
"5034028","925"
"5034030","951"
"5034030","449"
"5034030","450"
"5034030","451"
"5034030","453"
"5034030","454"
"5034030","452"
"5034030","952"
"5034030","953"
"5034030","954"
"5034030","955"
"5034030","956"
"5034030","957"
"5034030","958"
"5034030","839"
"5034030","840"
"5034030","959"
"5034030","960"
"5034030","191"
"5034030","192"
"5034030","194"
"5034030","195"
"5034030","196"
"5034030","927"
"5034030","966"
"5034030","925"
"5034032","951"
"5034032","449"
"5034032","450"
"5034032","451"
"5034032","453"
"5034032","454"
"5034032","452"
"5034032","952"
"5034032","953"
"5034032","954"
"5034032","955"
"5034032","956"
"5034032","957"
"5034032","958"
"5034032","839"
"5034032","840"
"5034032","959"
"5034032","960"
"5034032","191"
"5034032","192"
"5034032","194"
"5034032","195"
"5034032","196"
"5034032","927"
"5034032","966"
"5034032","925"
"5034034","951"
"5034034","449"
"5034034","450"
"5034034","451"
"5034034","453"
"5034034","454"
"5034034","452"
"5034034","952"
"5034034","953"
"5034034","954"
"5034034","955"
"5034034","956"
"5034034","957"
"5034034","958"
"5034034","839"
"5034034","840"
"5034034","959"
"5034034","960"
"5034034","191"
"5034034","192"
"5034034","194"
"5034034","195"
"5034034","196"
"5034034","927"
"5034034","966"
"5034034","925"
"5034036","951"
"5034036","449"
"5034036","450"
"5034036","451"
"5034036","453"
"5034036","454"
"5034036","452"
"5034036","952"
"5034036","953"
"5034036","954"
"5034036","955"
"5034036","956"
"5034036","957"
"5034036","958"
"5034036","839"
"5034036","840"
"5034036","959"
"5034036","960"
"5034036","191"
"5034036","192"
"5034036","194"
"5034036","195"
"5034036","196"
"5034036","927"
"5034036","966"
"5034036","925"
"5034038","951"
"5034038","449"
"5034038","450"
"5034038","451"
"5034038","453"
"5034038","454"
"5034038","452"
"5034038","952"
"5034038","953"
"5034038","954"
"5034038","955"
"5034038","956"
"5034038","957"
"5034038","958"
"5034038","839"
"5034038","840"
"5034038","959"
"5034038","960"
"5034038","191"
"5034038","192"
"5034038","194"
"5034038","195"
"5034038","196"
"5034038","927"
"5034038","966"
"5034038","925"
"5034040","951"
"5034040","449"
"5034040","450"
"5034040","451"
"5034040","453"
"5034040","454"
"5034040","452"
"5034040","952"
"5034040","953"
"5034040","954"
"5034040","955"
"5034040","956"
"5034040","957"
"5034040","958"
"5034040","839"
"5034040","840"
"5034040","959"
"5034040","960"
"5034040","191"
"5034040","192"
"5034040","194"
"5034040","195"
"5034040","196"
"5034040","927"
"5034040","966"
"5034040","925"
"5034042","951"
"5034042","449"
"5034042","450"
"5034042","451"
"5034042","453"
"5034042","454"
"5034042","452"
"5034042","952"
"5034042","953"
"5034042","954"
"5034042","955"
"5034042","956"
"5034042","957"
"5034042","958"
"5034042","839"
"5034042","840"
"5034042","959"
"5034042","960"
"5034042","191"
"5034042","192"
"5034042","194"
"5034042","195"
"5034042","196"
"5034042","927"
"5034042","966"
"5034042","925"
"5034044","951"
"5034044","449"
"5034044","450"
"5034044","451"
"5034044","453"
"5034044","454"
"5034044","452"
"5034044","952"
"5034044","953"
"5034044","954"
"5034044","955"
"5034044","956"
"5034044","957"
"5034044","958"
"5034044","839"
"5034044","840"
"5034044","959"
"5034044","960"
"5034044","191"
"5034044","192"
"5034044","194"
"5034044","195"
"5034044","196"
"5034044","927"
"5034044","966"
"5034044","925"
"5034046","951"
"5034046","449"
"5034046","450"
"5034046","451"
"5034046","453"
"5034046","454"
"5034046","452"
"5034046","952"
"5034046","953"
"5034046","954"
"5034046","955"
"5034046","956"
"5034046","957"
"5034046","958"
"5034046","839"
"5034046","840"
"5034046","959"
"5034046","960"
"5034046","191"
"5034046","192"
"5034046","194"
"5034046","195"
"5034046","196"
"5034046","927"
"5034046","966"
"5034046","925"
"5034048","951"
"5034048","449"
"5034048","450"
"5034048","451"
"5034048","453"
"5034048","454"
"5034048","452"
"5034048","952"
"5034048","953"
"5034048","954"
"5034048","955"
"5034048","956"
"5034048","957"
"5034048","958"
"5034048","839"
"5034048","840"
"5034048","959"
"5034048","960"
"5034048","191"
"5034048","192"
"5034048","194"
"5034048","195"
"5034048","196"
"5034048","927"
"5034048","966"
"5034048","925"
"5034050","951"
"5034050","449"
"5034050","450"
"5034050","451"
"5034050","453"
"5034050","454"
"5034050","452"
"5034050","952"
"5034050","953"
"5034050","954"
"5034050","955"
"5034050","956"
"5034050","957"
"5034050","958"
"5034050","839"
"5034050","840"
"5034050","959"
"5034050","960"
"5034050","191"
"5034050","192"
"5034050","194"
"5034050","195"
"5034050","196"
"5034050","927"
"5034050","966"
"5034050","925"
"5034052","951"
"5034052","449"
"5034052","450"
"5034052","451"
"5034052","453"
"5034052","454"
"5034052","452"
"5034052","952"
"5034052","953"
"5034052","954"
"5034052","955"
"5034052","956"
"5034052","957"
"5034052","958"
"5034052","839"
"5034052","840"
"5034052","959"
"5034052","960"
"5034052","191"
"5034052","192"
"5034052","194"
"5034052","195"
"5034052","196"
"5034052","927"
"5034052","966"
"5034052","925"
"5034054","951"
"5034054","449"
"5034054","450"
"5034054","451"
"5034054","453"
"5034054","454"
"5034054","452"
"5034054","952"
"5034054","953"
"5034054","954"
"5034054","955"
"5034054","956"
"5034054","957"
"5034054","958"
"5034054","839"
"5034054","840"
"5034054","959"
"5034054","960"
"5034054","191"
"5034054","192"
"5034054","194"
"5034054","195"
"5034054","196"
"5034054","927"
"5034054","966"
"5034054","925"
"5034056","951"
"5034056","449"
"5034056","450"
"5034056","451"
"5034056","453"
"5034056","454"
"5034056","452"
"5034056","952"
"5034056","953"
"5034056","954"
"5034056","955"
"5034056","956"
"5034056","957"
"5034056","958"
"5034056","839"
"5034056","840"
"5034056","959"
"5034056","960"
"5034056","191"
"5034056","192"
"5034056","194"
"5034056","195"
"5034056","196"
"5034056","927"
"5034056","966"
"5034056","925"
"5034058","951"
"5034058","449"
"5034058","450"
"5034058","451"
"5034058","453"
"5034058","454"
"5034058","452"
"5034058","952"
"5034058","953"
"5034058","954"
"5034058","955"
"5034058","956"
"5034058","957"
"5034058","958"
"5034058","839"
"5034058","840"
"5034058","959"
"5034058","960"
"5034058","191"
"5034058","192"
"5034058","194"
"5034058","195"
"5034058","196"
"5034058","927"
"5034058","966"
"5034058","925"
"5034060","951"
"5034060","449"
"5034060","450"
"5034060","451"
"5034060","453"
"5034060","454"
"5034060","452"
"5034060","952"
"5034060","953"
"5034060","954"
"5034060","955"
"5034060","956"
"5034060","957"
"5034060","958"
"5034060","839"
"5034060","840"
"5034060","959"
"5034060","960"
"5034060","191"
"5034060","192"
"5034060","194"
"5034060","195"
"5034060","196"
"5034060","927"
"5034060","966"
"5034060","925"
"5034062","951"
"5034062","449"
"5034062","450"
"5034062","451"
"5034062","453"
"5034062","454"
"5034062","452"
"5034062","952"
"5034062","953"
"5034062","954"
"5034062","955"
"5034062","956"
"5034062","957"
"5034062","958"
"5034062","839"
"5034062","840"
"5034062","959"
"5034062","960"
"5034062","191"
"5034062","192"
"5034062","194"
"5034062","195"
"5034062","196"
"5034062","927"
"5034062","966"
"5034062","925"
"5034064","951"
"5034064","449"
"5034064","450"
"5034064","451"
"5034064","453"
"5034064","454"
"5034064","452"
"5034064","952"
"5034064","953"
"5034064","954"
"5034064","955"
"5034064","956"
"5034064","957"
"5034064","958"
"5034064","839"
"5034064","840"
"5034064","959"
"5034064","960"
"5034064","191"
"5034064","192"
"5034064","194"
"5034064","195"
"5034064","196"
"5034064","927"
"5034064","966"
"5034064","925"
"5034066","951"
"5034066","449"
"5034066","450"
"5034066","451"
"5034066","453"
"5034066","454"
"5034066","452"
"5034066","952"
"5034066","953"
"5034066","954"
"5034066","955"
"5034066","956"
"5034066","957"
"5034066","958"
"5034066","839"
"5034066","840"
"5034066","959"
"5034066","960"
"5034066","191"
"5034066","192"
"5034066","194"
"5034066","195"
"5034066","196"
"5034066","927"
"5034066","966"
"5034066","925"
"5034068","951"
"5034068","449"
"5034068","450"
"5034068","451"
"5034068","453"
"5034068","454"
"5034068","452"
"5034068","952"
"5034068","953"
"5034068","954"
"5034068","955"
"5034068","956"
"5034068","957"
"5034068","958"
"5034068","839"
"5034068","840"
"5034068","959"
"5034068","960"
"5034068","191"
"5034068","192"
"5034068","194"
"5034068","195"
"5034068","196"
"5034068","927"
"5034068","966"
"5034068","925"
"5034071","951"
"5034071","449"
"5034071","450"
"5034071","451"
"5034071","453"
"5034071","454"
"5034071","452"
"5034071","952"
"5034071","953"
"5034071","954"
"5034071","955"
"5034071","956"
"5034071","957"
"5034071","958"
"5034071","839"
"5034071","840"
"5034071","959"
"5034071","960"
"5034071","191"
"5034071","192"
"5034071","194"
"5034071","195"
"5034071","196"
"5034071","927"
"5034071","966"
"5034071","925"
"1034001","951"
"1034001","449"
"1034001","450"
"1034001","451"
"1034001","453"
"1034001","454"
"1034001","452"
"1034001","952"
"1034001","953"
"1034001","954"
"1034001","955"
"1034001","956"
"1034001","957"
"1034001","958"
"1034001","839"
"1034001","840"
"1034001","959"
"1034001","960"
"1034001","191"
"1034001","192"
"1034001","194"
"1034001","195"
"1034001","196"
"1034001","927"
"1034001","966"
"1034001","925"
"7523918","951"
"7523918","449"
"7523918","450"
"7523918","451"
"7523918","453"
"7523918","454"
"7523918","452"
"7523918","952"
"7523918","953"
"7523918","954"
"7523918","955"
"7523918","956"
"7523918","957"
"7523918","958"
"7523918","839"
"7523918","840"
"7523918","959"
"7523918","960"
"7523918","191"
"7523918","192"
"7523918","194"
"7523918","195"
"7523918","196"
"7523918","927"
"7523918","966"
"7523918","925"
"7523905","951"
"7523905","449"
"7523905","450"
"7523905","451"
"7523905","453"
"7523905","454"
"7523905","452"
"7523905","952"
"7523905","953"
"7523905","954"
"7523905","955"
"7523905","956"
"7523905","957"
"7523905","958"
"7523905","839"
"7523905","840"
"7523905","959"
"7523905","960"
"7523905","191"
"7523905","192"
"7523905","194"
"7523905","195"
"7523905","196"
"7523905","927"
"7523905","966"
"7523905","925"
"7523919","951"
"7523919","449"
"7523919","450"
"7523919","451"
"7523919","453"
"7523919","454"
"7523919","452"
"7523919","952"
"7523919","953"
"7523919","954"
"7523919","955"
"7523919","956"
"7523919","957"
"7523919","958"
"7523919","839"
"7523919","840"
"7523919","959"
"7523919","960"
"7523919","191"
"7523919","192"
"7523919","194"
"7523919","195"
"7523919","196"
"7523919","927"
"7523919","966"
"7523919","925"
"7523906","951"
"7523906","449"
"7523906","450"
"7523906","451"
"7523906","453"
"7523906","454"
"7523906","452"
"7523906","952"
"7523906","953"
"7523906","954"
"7523906","955"
"7523906","956"
"7523906","957"
"7523906","958"
"7523906","839"
"7523906","840"
"7523906","959"
"7523906","960"
"7523906","191"
"7523906","192"
"7523906","194"
"7523906","195"
"7523906","196"
"7523906","927"
"7523906","966"
"7523906","925"
"7523920","951"
"7523920","449"
"7523920","450"
"7523920","451"
"7523920","453"
"7523920","454"
"7523920","452"
"7523920","952"
"7523920","953"
"7523920","954"
"7523920","955"
"7523920","956"
"7523920","957"
"7523920","958"
"7523920","839"
"7523920","840"
"7523920","959"
"7523920","960"
"7523920","191"
"7523920","192"
"7523920","194"
"7523920","195"
"7523920","196"
"7523920","927"
"7523920","966"
"7523920","925"
"7523907","951"
"7523907","449"
"7523907","450"
"7523907","451"
"7523907","453"
"7523907","454"
"7523907","452"
"7523907","952"
"7523907","953"
"7523907","954"
"7523907","955"
"7523907","956"
"7523907","957"
"7523907","958"
"7523907","839"
"7523907","840"
"7523907","959"
"7523907","960"
"7523907","191"
"7523907","192"
"7523907","194"
"7523907","195"
"7523907","196"
"7523907","927"
"7523907","966"
"7523907","925"
"7523921","951"
"7523921","449"
"7523921","450"
"7523921","451"
"7523921","453"
"7523921","454"
"7523921","452"
"7523921","952"
"7523921","953"
"7523921","954"
"7523921","955"
"7523921","956"
"7523921","957"
"7523921","958"
"7523921","839"
"7523921","840"
"7523921","959"
"7523921","960"
"7523921","191"
"7523921","192"
"7523921","194"
"7523921","195"
"7523921","196"
"7523921","927"
"7523921","966"
"7523921","925"
"7523908","951"
"7523908","449"
"7523908","450"
"7523908","451"
"7523908","453"
"7523908","454"
"7523908","452"
"7523908","952"
"7523908","953"
"7523908","954"
"7523908","955"
"7523908","956"
"7523908","957"
"7523908","958"
"7523908","839"
"7523908","840"
"7523908","959"
"7523908","960"
"7523908","191"
"7523908","192"
"7523908","194"
"7523908","195"
"7523908","196"
"7523908","927"
"7523908","966"
"7523908","925"
"7523922","951"
"7523922","449"
"7523922","450"
"7523922","451"
"7523922","453"
"7523922","454"
"7523922","452"
"7523922","952"
"7523922","953"
"7523922","954"
"7523922","955"
"7523922","956"
"7523922","957"
"7523922","958"
"7523922","839"
"7523922","840"
"7523922","959"
"7523922","960"
"7523922","191"
"7523922","192"
"7523922","194"
"7523922","195"
"7523922","196"
"7523922","927"
"7523922","966"
"7523922","925"
"7523909","951"
"7523909","449"
"7523909","450"
"7523909","451"
"7523909","453"
"7523909","454"
"7523909","452"
"7523909","952"
"7523909","953"
"7523909","954"
"7523909","955"
"7523909","956"
"7523909","957"
"7523909","958"
"7523909","839"
"7523909","840"
"7523909","959"
"7523909","960"
"7523909","191"
"7523909","192"
"7523909","194"
"7523909","195"
"7523909","196"
"7523909","927"
"7523909","966"
"7523909","925"
"7523923","951"
"7523923","449"
"7523923","450"
"7523923","451"
"7523923","453"
"7523923","454"
"7523923","452"
"7523923","952"
"7523923","953"
"7523923","954"
"7523923","955"
"7523923","956"
"7523923","957"
"7523923","958"
"7523923","839"
"7523923","840"
"7523923","959"
"7523923","960"
"7523923","191"
"7523923","192"
"7523923","194"
"7523923","195"
"7523923","196"
"7523923","927"
"7523923","966"
"7523923","925"
"7523910","951"
"7523910","449"
"7523910","450"
"7523910","451"
"7523910","453"
"7523910","454"
"7523910","452"
"7523910","952"
"7523910","953"
"7523910","954"
"7523910","955"
"7523910","956"
"7523910","957"
"7523910","958"
"7523910","839"
"7523910","840"
"7523910","959"
"7523910","960"
"7523910","191"
"7523910","192"
"7523910","194"
"7523910","195"
"7523910","196"
"7523910","927"
"7523910","966"
"7523910","925"
"7523924","951"
"7523924","449"
"7523924","450"
"7523924","451"
"7523924","453"
"7523924","454"
"7523924","452"
"7523924","952"
"7523924","953"
"7523924","954"
"7523924","955"
"7523924","956"
"7523924","957"
"7523924","958"
"7523924","839"
"7523924","840"
"7523924","959"
"7523924","960"
"7523924","191"
"7523924","192"
"7523924","194"
"7523924","195"
"7523924","196"
"7523924","927"
"7523924","966"
"7523924","925"
"7523911","951"
"7523911","449"
"7523911","450"
"7523911","451"
"7523911","453"
"7523911","454"
"7523911","452"
"7523911","952"
"7523911","953"
"7523911","954"
"7523911","955"
"7523911","956"
"7523911","957"
"7523911","958"
"7523911","839"
"7523911","840"
"7523911","959"
"7523911","960"
"7523911","191"
"7523911","192"
"7523911","194"
"7523911","195"
"7523911","196"
"7523911","927"
"7523911","966"
"7523911","925"
"7523925","951"
"7523925","449"
"7523925","450"
"7523925","451"
"7523925","453"
"7523925","454"
"7523925","452"
"7523925","952"
"7523925","953"
"7523925","954"
"7523925","955"
"7523925","956"
"7523925","957"
"7523925","958"
"7523925","839"
"7523925","840"
"7523925","959"
"7523925","960"
"7523925","191"
"7523925","192"
"7523925","194"
"7523925","195"
"7523925","196"
"7523925","927"
"7523925","966"
"7523925","925"
"7523912","951"
"7523912","449"
"7523912","450"
"7523912","451"
"7523912","453"
"7523912","454"
"7523912","452"
"7523912","952"
"7523912","953"
"7523912","954"
"7523912","955"
"7523912","956"
"7523912","957"
"7523912","958"
"7523912","839"
"7523912","840"
"7523912","959"
"7523912","960"
"7523912","191"
"7523912","192"
"7523912","194"
"7523912","195"
"7523912","196"
"7523912","927"
"7523912","966"
"7523912","925"
"7523926","951"
"7523926","449"
"7523926","450"
"7523926","451"
"7523926","453"
"7523926","454"
"7523926","452"
"7523926","952"
"7523926","953"
"7523926","954"
"7523926","955"
"7523926","956"
"7523926","957"
"7523926","958"
"7523926","839"
"7523926","840"
"7523926","959"
"7523926","960"
"7523926","191"
"7523926","192"
"7523926","194"
"7523926","195"
"7523926","196"
"7523926","927"
"7523926","966"
"7523926","925"
"7523913","951"
"7523913","449"
"7523913","450"
"7523913","451"
"7523913","453"
"7523913","454"
"7523913","452"
"7523913","952"
"7523913","953"
"7523913","954"
"7523913","955"
"7523913","956"
"7523913","957"
"7523913","958"
"7523913","839"
"7523913","840"
"7523913","959"
"7523913","960"
"7523913","191"
"7523913","192"
"7523913","194"
"7523913","195"
"7523913","196"
"7523913","927"
"7523913","966"
"7523913","925"
"7523927","951"
"7523927","449"
"7523927","450"
"7523927","451"
"7523927","453"
"7523927","454"
"7523927","452"
"7523927","952"
"7523927","953"
"7523927","954"
"7523927","955"
"7523927","956"
"7523927","957"
"7523927","958"
"7523927","839"
"7523927","840"
"7523927","959"
"7523927","960"
"7523927","191"
"7523927","192"
"7523927","194"
"7523927","195"
"7523927","196"
"7523927","927"
"7523927","966"
"7523927","925"
"7523914","951"
"7523914","449"
"7523914","450"
"7523914","451"
"7523914","453"
"7523914","454"
"7523914","452"
"7523914","952"
"7523914","953"
"7523914","954"
"7523914","955"
"7523914","956"
"7523914","957"
"7523914","958"
"7523914","839"
"7523914","840"
"7523914","959"
"7523914","960"
"7523914","191"
"7523914","192"
"7523914","194"
"7523914","195"
"7523914","196"
"7523914","927"
"7523914","966"
"7523914","925"
"7523928","951"
"7523928","449"
"7523928","450"
"7523928","451"
"7523928","453"
"7523928","454"
"7523928","452"
"7523928","952"
"7523928","953"
"7523928","954"
"7523928","955"
"7523928","956"
"7523928","957"
"7523928","958"
"7523928","839"
"7523928","840"
"7523928","959"
"7523928","960"
"7523928","191"
"7523928","192"
"7523928","194"
"7523928","195"
"7523928","196"
"7523928","927"
"7523928","966"
"7523928","925"
"7523915","951"
"7523915","449"
"7523915","450"
"7523915","451"
"7523915","453"
"7523915","454"
"7523915","452"
"7523915","952"
"7523915","953"
"7523915","954"
"7523915","955"
"7523915","956"
"7523915","957"
"7523915","958"
"7523915","839"
"7523915","840"
"7523915","959"
"7523915","960"
"7523915","191"
"7523915","192"
"7523915","194"
"7523915","195"
"7523915","196"
"7523915","927"
"7523915","966"
"7523915","925"
"7523929","951"
"7523929","449"
"7523929","450"
"7523929","451"
"7523929","453"
"7523929","454"
"7523929","452"
"7523929","952"
"7523929","953"
"7523929","954"
"7523929","955"
"7523929","956"
"7523929","957"
"7523929","958"
"7523929","839"
"7523929","840"
"7523929","959"
"7523929","960"
"7523929","191"
"7523929","192"
"7523929","194"
"7523929","195"
"7523929","196"
"7523929","927"
"7523929","966"
"7523929","925"
"7523916","951"
"7523916","449"
"7523916","450"
"7523916","451"
"7523916","453"
"7523916","454"
"7523916","452"
"7523916","952"
"7523916","953"
"7523916","954"
"7523916","955"
"7523916","956"
"7523916","957"
"7523916","958"
"7523916","839"
"7523916","840"
"7523916","959"
"7523916","960"
"7523916","191"
"7523916","192"
"7523916","194"
"7523916","195"
"7523916","196"
"7523916","927"
"7523916","966"
"7523916","925"
"7523930","951"
"7523930","449"
"7523930","450"
"7523930","451"
"7523930","453"
"7523930","454"
"7523930","452"
"7523930","952"
"7523930","953"
"7523930","954"
"7523930","955"
"7523930","956"
"7523930","957"
"7523930","958"
"7523930","839"
"7523930","840"
"7523930","959"
"7523930","960"
"7523930","191"
"7523930","192"
"7523930","194"
"7523930","195"
"7523930","196"
"7523930","927"
"7523930","966"
"7523930","925"
"7523917","951"
"7523917","449"
"7523917","450"
"7523917","451"
"7523917","453"
"7523917","454"
"7523917","452"
"7523917","952"
"7523917","953"
"7523917","954"
"7523917","955"
"7523917","956"
"7523917","957"
"7523917","958"
"7523917","839"
"7523917","840"
"7523917","959"
"7523917","960"
"7523917","191"
"7523917","192"
"7523917","194"
"7523917","195"
"7523917","196"
"7523917","927"
"7523917","966"
"7523917","925"
"7523931","951"
"7523931","449"
"7523931","450"
"7523931","451"
"7523931","453"
"7523931","454"
"7523931","452"
"7523931","952"
"7523931","953"
"7523931","954"
"7523931","955"
"7523931","956"
"7523931","957"
"7523931","958"
"7523931","839"
"7523931","840"
"7523931","959"
"7523931","960"
"7523931","191"
"7523931","192"
"7523931","194"
"7523931","195"
"7523931","196"
"7523931","927"
"7523931","966"
"7523931","925"
"7523932","951"
"7523932","449"
"7523932","450"
"7523932","451"
"7523932","453"
"7523932","454"
"7523932","452"
"7523932","952"
"7523932","953"
